,do_nothing,mine_minerals,mine_gas,build_assimilator,build_pylon,build_gateway,build_cybercore,train_probe,train_zealot,train_stalker,harass,attack_all
[22  1  1  0 16  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  0 17  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  0 18  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  1  0 20  2  1  4],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  1  0 21  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  1  0 22  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
[15  1  1  0 23  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  1  0 24  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  1  1  1 24  2  1  4],0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  1  1  0 26  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  1  1  0 26  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  1  1  0 26  2  1  4],-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  1  1  0 12  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  1  1  0 12  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  1  1  0 13  2  1  4],0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  0  1  0 13  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0
[11  0  0  0  5  2  1  4],0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
[ 10   0   0   0 -10   2   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  1 30  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  1  0  1 30  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  1 30  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  1 30  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  1 29  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  1 28  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  1 26  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  2  1  3 19  0  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07281086685939207,0.0,0.0
[18  2  1  6 15  1  1  0],0.0,0.0,0.0,0.012850875131400005,0.07264684746000001,0.0,0.14135962644539998,0.0,0.0,0.0,0.0,0.0
[18  2  1  7 12  1  1  1],0.0,-0.7715755347937087,0.0,0.0,0.0,0.0,0.10585080000000004,0.0,-0.7150400000000001,1.9229228553577713,0.0,0.0
[17  0  0  0 27  1  0  1],0.0,0.0,0.0,1.3440487604692186e-07,0.0,0.0,1.485797208981497e-08,0.0003854460866466237,1.0028194281481492e-05,1.2096438844222969e-08,0.0,0.0
[18  0  0  0 27  1  0  1],0.0,1.1287547795651824e-06,0.0,1.2218625095174714e-07,1.0336625099178534e-07,1.3540226562904883e-07,3.9009038531599357e-07,1.6594766441831476e-07,8.195065210855346e-07,0.0,1.125658473300542e-06,3.788111448000003e-08
[20  2  1  7 12  1  1  2],1.3073254698,0.26992334198143497,0.0,0.0,0.16238331315783328,-0.6812674119176473,0.1256033351895462,0.11765929228199999,0.0,0.16568035216593538,0.0,0.30925161199332
[20  2  1  5 16  1  1  0],0.0,0.0,0.04806341054493194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10688581256169208,0.0
[19  2  1  6 13  0  1  0],0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  6 13  0  0  0],0.011819377727183777,0.008192463140750858,0.0,0.011819377727183777,0.0,-0.8,0.004528497213480374,0.004075647492132336,0.0,0.5085385430865001,0.0,0.0
[21  2  1  5 15  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  6 13  0  0  0],0.004075647492132336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004528497213480374
[19  0  0  0 26  1  0  1],4.086059041471407e-07,4.800609581717065e-07,4.086059041471407e-07,0.0,0.0,4.800609581717065e-07,0.0,8.08230212724282e-06,9.658281213369736e-06,0.0,0.0,0.0
[23  2  1  2 19  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.06987222729519604,0.0,0.0,0.0,0.0,6.806668055338805e-05
[22  2  1  1 21  1  1  2],-0.5820380778414105,0.0,0.0005879658785894992,0.0,-1.08,0.0005879658785894992,0.0005879658785894992,0.0,0.06938970174049144,0.0,0.0,0.0
[22  2  1  0 23  1  1  3],0.0,0.02927268170238269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  1 21  1  1  3],0.0,0.0,0.0,-0.7199742782556,0.0,0.0,0.0,0.0,-0.4,0.8070858800000001,0.0,-0.8748
[23  2  1  0 23  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  0 23  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  1  0 23  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  0 24  1  1  4],1.1010589024130287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24823873121e-05
[21  2  1  0 24  1  1  4],-0.7947814508260427,0.0015931122153081743,-0.7199754676288389,0.0016018983305718026,0.004617262219874253,-0.7999899903736145,0.001619088589936575,-0.71840801119955,0.021151503006601152,0.011294169628752983,0.0019137471025569052,0.0030242407151062412
[21  2  1  0 25  1  1  4],1.322431518133042e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3558518523350271e-08
[21  2  1  1 23  1  1  4],0.0011842795183853508,0.0007923985017313749,0.0,0.0,0.0006414152148911486,0.0,0.001464647197053361,0.0,0.0011962419377629806,0.0028792495399080787,0.05185775723053599,0.001232859085460235
[20  2  1  1 23  1  1  4],0.00965396422152514,-0.9638441568138613,0.012490657278753658,0.006806185838092615,0.010131971565104488,0.005790194897798117,-0.2991237863409682,0.01733955445962776,-0.32003600863369236,-0.9286689565084376,-0.7062516551093813,-0.32956537397137364
[20  2  1  0 25  1  1  4],0.0,1.425726644014414e-08,5.350030598678783e-08,1.355851852335027e-07,2.720676580525981e-08,-0.5248799626826535,0.0,1.377286175077792e-08,-0.647999713172379,6.673670061695339e-05,2.6527013052039088e-08,-0.8
[21  1  1  0 25  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  1  0 25  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  0 25  1  1  4],-0.54,0.0,0.0,-1.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0
[20  1  1  1 23  1  1  4],-1.2000000000000002,0.0,-0.486,5.4796897133503386e-05,0.0,0.0005479689713350338,5.4796897133503386e-05,0.0,5.4796897133503386e-05,0.0,0.00010411410455365645,-1.2000000000000002
[21  1  1  1 23  1  1  4],0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0
[20  1  1  0 10  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  1  1  8  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0
[22  1  1  0 10  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  0  0  0 34  0  0  0],0.0,0.0,4.189583183436152e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  0  0  0 34  0  0  0],0.0,0.0,0.0,0.0,0.0,3.086083551846423e-15,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  0  0 26  1  1  1],0.0,0.00043843138661336435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  0  0  0 30  0  0  0],0.0,0.0,0.0,1.5277287727653746e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  0  3 20  1  1  2],0.0,0.0,0.0,0.0,1.1661265299782445e-05,0.00014396623826891906,0.0,0.0,0.0,0.0,0.0,0.0014396623826891904
[20  2  1  6 10  1  1  3],0.0,0.0,-0.7917124790585888,0.0,0.0,-0.827263082744125,0.018100486800000006,0.050281607372537514,-1.1660436606853217,0.0,0.0,-0.4783809944893982
[19  2  1  2 18  1  1  3],0.03476525220506708,0.1447162342058467,0.15663278631820368,0.1569838032208657,0.27237990712801496,0.2375580424754432,0.0313795490277269,1.3386138513609744,0.05032486868408216,-1.2360621703114862,0.1347321007770736,0.050095614426113856
[20  2  1  2 18  1  1  3],0.0,0.0,0.053236660552298386,0.04798841780867304,-0.2675839711152279,0.0,0.1142655276243594,0.12883143105986114,0.02138022382278989,0.02613079976250738,0.01964153493285696,0.02432312563123032
[21  2  1  2 18  1  1  3],0.003238225365114961,0.006027305633863113,0.0,0.03491163148384091,0.0,0.008566621904022485,0.0037335317899173477,0.003205843111463812,0.0,0.0,0.0,0.0
[20  2  1  8 10  1  1  3],0.0,0.0788394364079343,0.0,0.0,0.0788394364079343,0.0,0.093369932172,0.0,0.0,0.0,0.0,0.093369932172
[20  2  1  9  8  1  1  3],0.06120527712002388,0.0,0.07303705200000002,0.0,0.0,0.07230668148000001,0.06578225146669321,0.0,0.2470680000000001,0.0,0.06578225146669321,0.06578225146669321
[19  2  1 11  4  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1 12  2  1  1  3],0.0,0.0,0.0,0.0,0.0,0.8,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0
[19  2  1 11  3  1  1  4],0.0,0.07365337200000001,0.10800000000000004,1.1880000000000002,0.0,0.0,0.0,0.0,0.0,0.16761947728680002,0.0,0.0
[20  2  1 11  2  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.5818954000000001,0.0,0.0,0.0,0.0,0.0
[20  2  1 11  2  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
[19  1  0  0 12  1  1  1],3.0993639120000026e-09,0.0,0.0,0.0,0.0,0.0,5.610091378553947e-06,0.0,0.0,0.0,0.0,0.0
[18  1  0  0 10  1  1  1],0.0,0.0,0.0,0.0,4.483091012672028e-12,0.0,0.0,5.53468026255806e-10,0.0,0.0,4.981212236302254e-11,0.0
[18  2  0  0 16  1  1  1],0.0,9.58543263700249e-05,0.0,0.0010650480707780543,8.626889373302242e-06,0.0,0.0,0.0,0.0,9.58543263700249e-05,0.0,0.0
[18  2  1  1 14  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012854547172105471
[18  2  1  2 12  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  1  3 10  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  1  3 10  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11806778135249385,0.0,0.0,0.0,0.0
[20  2  1 11  4  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1 12  2  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,0.0
[20  2  1  9  8  1  1  4],0.0,0.10586052,0.0,0.0,0.0,0.1048019148,0.0,0.0,0.0,0.0,0.0,0.1176228
[19  2  1 10  6  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29413948,0.0
[20  2  1  4 18  1  1  1],0.0,0.14571417463096437,0.0,0.10705153846812003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088869168548
[19  2  1  2 21  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010165436917259384,0.0,0.0,0.0
[21  1  1  2 21  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
[21  1  0  3 11  1  1  3],0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  2 13  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  2 13  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  0  2 13  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-0.72,0.0,0.0,0.0,0.0
[21  1  0  1 15  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,-0.8,0.0
[20  1  0  1 15  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0
[21  1  0  0 17  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  0  0 17  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.0,0.0,-0.72,0.0
[20  1  0  0 18  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  1  0  0 19  2  1  4],-1.62,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  0  0  0 19  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  0  0  0 20  2  1  4],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  0  0  0  6  2  1  4],0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  0  0  0  7  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  0  1  0  7  2  1  4],0.0,0.0,-0.6000000000000001,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
[17  0  1  0 -1  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0
[17  0  1  0 -9  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
[17  0  0  0 -9  2  1  4],0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 17   0   0   0 -17   2   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 15   0   0   0 -15   2   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  0 24  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  1 30  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  0  1 30  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  0  1 29  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  1 29  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  1  1 29  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  1  1 28  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  1  1 28  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3366826539913173e-07,0.0,0.0,0.0
[17  1  1  1 28  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  1  1 26  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  1  1 25  1  1  1],0.0,6.089392984334733e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00016962234399328503,0.0,0.0,0.0
[16  1  1  1 25  1  1  1],0.0,9.511732035950565e-07,0.06408700811586401,0.0,0.0,0.0,0.0705672,0.0,5.088137465154925e-07,6.089392984334731e-05,0.0,0.0
[17  2  1  5 18  1  1  2],0.0,0.016426800000000002,0.016426800000000002,0.016426800000000002,0.09622800000000002,0.0,0.0,0.110256588,0.016426800000000002,0.33661332000000005,0.0,0.0
[17  2  1  7 13  1  1  2],0.0,0.0,0.024219701846502007,0.0,0.0,0.07185328721999999,0.0064667958498,0.006598098,0.0,0.0,-0.7935848000000001,0.0
[18  2  1  6 14  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.092,0.0,-0.6991184458688768,-1.128
[19  2  1  3 19  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  3 18  1  1  4],0.0,9.176593026711436e-05,0.0,0.0,0.0,-1.1986517639831291,0.0,0.0,0.0,0.07870535700146468,0.0,0.0
[20  2  1  4 16  1  1  4],0.0002736356078823383,0.0,0.0002736356078823383,0.0,0.0,0.0,0.0,0.0,0.14822894724108396,0.0,0.003040395643137092,0.0002736356078823383
[22  2  1  2 20  1  1  5],0.0,0.0,0.0,-0.02589490962025944,0.04203409664658854,0.0013428331947082585,0.0,-0.012052556936015335,-0.6042311090048263,0.015304634451146043,-0.012045721817028787,-0.7838597812399792
[21  1  1  2 13  2  1  4],0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  2 13  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0
[20  1  1  2 13  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.972,0.0,0.0,0.0
[20  1  1  1 15  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
[21  1  1  1 15  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
[20  1  0  1 15  2  1  3],0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  1 15  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0
[20  1  0  0 17  2  1  3],0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  0 17  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  1  0  0 18  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  0  0 18  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  0  0 19  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  0  0 20  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  0  1 18  2  1  3],0.0,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  0  0  5  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  1  0  0  5  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  1  1  0  5  2  1  3],0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0
[19  0  1  0  5  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  0  0 23  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  0  0 30  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9225820721455692e-08,0.0,0.0,0.0,0.0
[15  2  0  0 26  1  1  2],0.0,8.177520225881184e-07,0.0,0.0,0.0,9.822110404641736e-06,0.0,0.0,0.0,2.345058877832961e-07,0.0,9.086133584312427e-06
[16  2  0  0 26  1  1  2],9.79585147858307e-05,0.0,8.995272248469302e-06,9.26521852958025e-05,8.816266330724764e-06,8.429072977409133e-05,8.995272248469302e-06,0.0012107000879354188,0.0,0.0005352214248086532,0.0,0.0005352404197855636
[17  2  0  2 24  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  2  0  2 23  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  0  2 23  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  0  2 23  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  0  2 21  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  0  2 20  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  0  2 20  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017049698492775554
[19  2  0  2 19  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  3 19  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007289784378401733,0.0,0.0
[21  2  0  3 17  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  1 21  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.72648,0.0,0.0,0.0,0.0,0.0
[20  2  0  1 23  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  7 11  1  1  0],0.0,0.26438519892700124,0.7395419468631587,0.0,0.6712308950905743,0.8198052067855088,0.4516463836703043,0.6277322753941438,0.6306089454224026,0.0,1.5333803762356735,0.0
[20  1  1  3 11  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4872000000000001,-2.8000000000000003,0.0,-0.72,0.07200000000000001
[21  1  1  0 17  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  0 18  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  1  0 19  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  1  0 27  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  1  0 28  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  1  0 29  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  1  0 29  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  1  0 29  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  1  0 30  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  1  0 31  2  1  4],-1.8,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  1  0 18  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  0  1  0 18  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  1  0 19  2  1  5],0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0
[13  0  1  0 11  2  1  5],0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  1  0  3  2  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  0  1  0  4  2  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  0  1  0  4  2  1  6],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  0  0 32  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  0  0 28  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  0 28  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  0 28  1  1  1],0.0,0.0,3.4433933062320015e-06,0.0,0.0,7.2315047542320026e-06,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  1 28  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  2 26  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  2 24  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  3 22  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  3 22  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
